dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
0.862139,tcp,-,FIN,10,6,594,268,17.398587,254,252,4964.396973,2078.55127,2,1,95.793222,153.975594,4707.180207,245.041094,255,3882810300,3497827605,255,0.206734,0.091468,0.115266,59,45,0,0,4,1,2,1,1,4,0,0,0,2,4,0,0
0.025567,tcp,-,FIN,50,50,3062,32368,3872.17887,31,29,939022.9375,9925607.0,7,18,0.512939,0.509857,30.30649,0.750212,255,4125942515,4126373553,255,0.000712,0.000574,0.000138,61,647,0,0,2,0,2,1,1,1,0,0,0,2,5,0,0
0.023893,tcp,-,FIN,60,62,3598,48710,5064.24464,31,29,1184949.5,16046540.0,7,24,0.39961,0.382148,22.115869,21.103648,255,1783512491,1783804846,255,0.000719,0.000572,0.000147,60,786,0,0,2,0,5,1,1,1,0,0,0,5,6,0,0
2.142449,tcp,-,FIN,10,8,534,354,7.934845,254,252,1796.075562,1157.553833,2,1,238.049889,299.040156,16642.34775,456.455375,255,3220719215,3506157098,255,0.127383,0.048313,0.07907,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
0.001021,udp,dns,CON,2,2,146,178,2938.295862,31,29,571988.25,697355.5625,0,0,0.01,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,1,1,1,1,0,0,0,1,2,0,0
0.046894,tcp,-,FIN,48,50,2958,32642,2068.494948,31,29,494221.0313,5457414.5,7,18,1.010565,0.873898,66.794691,69.124964,255,3692103173,1578521253,255,0.004208,0.004069,0.000139,62,653,0,0,11,0,2,1,1,1,0,0,0,2,3,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,41,2,40,39,15,41,0,0,0,39,41,0,1
0.283731,tcp,smtp,FIN,52,40,37230,3276,320.726306,31,29,1029566.688,90085.32031,18,8,5.556647,7.261103,584.80536,19.936611,255,1350336371,1351379218,255,0.000683,0.000542,0.000141,716,82,0,0,1,0,2,1,1,3,0,0,0,2,1,0,0
0.461656,tcp,-,FIN,10,6,498,268,32.491725,254,252,7780.685059,3881.677979,2,1,51.188,75.621398,2662.95028,122.826914,255,361607532,623115721,255,0.121928,0.083545,0.038383,50,45,0,0,10,1,1,2,1,5,0,0,0,2,6,0,0
0.224387,tcp,ftp-data,FIN,8,12,424,8824,84.675135,31,29,13227.14746,288394.5938,1,4,32.011001,20.356637,2178.988362,1733.302632,255,4282150118,301807445,255,0.000584,0.000461,0.000123,53,735,0,0,3,0,3,1,1,5,0,0,0,4,4,0,0
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
0.00362,tcp,ftp-data,FIN,8,12,424,8824,5248.618653,31,29,819889.5,17876242.0,1,4,0.473,0.3139,29.67213,19.72277,255,175766856,182616018,255,0.000599,0.000478,0.000121,53,735,0,0,6,0,7,1,1,6,0,0,0,5,3,0,0
0.981101,tcp,-,FIN,10,8,588,354,17.327472,254,252,4321.675293,2527.772461,2,1,104.937667,127.625289,7031.009421,175.989109,255,2378445747,2174905504,255,0.186061,0.087723,0.098338,59,44,0,0,6,1,1,1,1,3,0,0,0,3,3,0,0
1.401762,tcp,-,FIN,10,8,2516,354,12.127594,254,252,12926.58789,1769.201904,2,1,145.772333,186.410281,11529.04877,275.190219,255,3400854135,3697355394,255,0.148937,0.096888,0.052049,252,44,0,0,28,1,1,1,1,1,0,0,0,11,1,0,0
0.709162,tcp,-,FIN,34,12,27114,642,63.455177,254,252,296879.9688,6644.461914,13,3,21.164,60.756547,1807.057121,100.819961,255,2867215673,2727351821,255,0.083257,0.040832,0.042425,797,54,0,0,7,1,1,1,1,6,0,0,0,1,6,0,0
9e-06,sprite-rpc,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
1.102773,tcp,-,FIN,10,8,534,354,15.415685,254,252,3489.385498,2248.876221,2,1,122.530333,145.288141,6733.733642,265.544031,255,2009974559,2203720417,255,0.145133,0.085115,0.060018,53,44,0,0,3,1,2,2,1,3,0,0,0,2,3,0,0
1.642642,tcp,pop3,FIN,22,38,1030,28442,35.917747,62,252,4792.279785,134875.4063,7,17,78.221046,43.782622,4748.611071,3540.77632,255,3745746854,1760553173,255,0.043677,0.022236,0.021441,47,748,0,0,1,1,1,1,1,1,0,0,0,26,1,0,1
3.676099,tcp,-,FIN,16,18,1540,1644,8.976907,31,29,3142.46167,3379.669434,4,4,245.032946,226.68275,19752.10971,538.36225,255,3531523986,3636022698,255,0.088969,0.049166,0.039803,96,91,0,0,20,0,16,17,1,6,0,0,0,18,14,0,0
0.485042,tcp,smtp,FIN,52,42,37228,3380,191.735971,31,29,602224.125,54428.27734,18,8,9.501549,11.817683,780.029302,25.152365,255,3572418696,1423822709,255,0.000634,0.000513,0.000121,716,80,0,0,1,0,3,1,1,1,0,0,0,3,2,0,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,18,17,0,1
0.001125,udp,dns,CON,2,2,146,178,2666.666781,31,29,519111.125,632888.9375,0,0,0.008,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,2,1,1,0,0,0,2,2,0,0
0.001095,udp,dns,CON,2,2,132,164,2739.726138,31,29,482191.8125,599086.8125,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,1,1,1,1,0,0,0,9,3,0,0
0.663658,tcp,-,FIN,10,8,534,354,25.615602,254,252,5798.166992,3736.864258,2,1,70.559222,81.760711,4387.863812,124.289805,255,2641957581,2817751272,255,0.152065,0.091325,0.06074,53,44,0,0,4,1,2,2,1,3,0,0,0,3,3,0,0
1.591405,tcp,-,FIN,20,34,1090,26404,33.303904,62,252,5207.976562,128832.0703,6,15,83.75816,45.874756,4559.209115,3256.674073,255,3118902536,175577479,255,0.139192,0.076995,0.062197,55,777,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,1
1.007652,tcp,-,FIN,32,14,26636,728,44.658273,254,252,204864.375,5366.932129,13,3,31.545418,71.090539,3116.61533,97.560492,255,2195638065,497829574,255,0.11861,0.083473,0.035137,832,52,0,0,5,1,1,1,1,4,0,0,0,1,4,0,0
0.004216,tcp,-,FIN,22,14,1470,1728,8301.707835,31,29,2664136.75,3045540.75,5,4,0.200762,0.273385,12.364118,0.36771,255,1978551930,4124213641,255,0.000653,0.00053,0.000123,67,123,0,0,5,0,2,1,1,1,0,0,0,4,7,0,0
2.058771,tcp,-,FIN,16,18,1540,1644,16.028981,31,29,5611.114746,6034.668457,4,4,137.21626,118.524766,10546.82625,248.177609,255,4181587722,1067652068,255,0.044683,0.043849,0.000834,96,91,0,0,16,0,9,15,1,5,0,0,0,16,8,0,0
0.001077,udp,dns,CON,2,2,146,178,2785.515187,31,29,542246.9375,661095.625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,1,1,1,2,0,0,0,1,2,0,0
0.015428,udp,-,CON,4,4,528,304,453.720504,31,29,205340.9375,118226.6016,0,0,0.452,4.785,0.63286,6.761355,0,0,0,0,0.0,0.0,0.0,132,76,0,0,5,0,2,1,1,1,0,0,0,1,11,0,0
1.015329,tcp,http,FIN,12,18,1580,10168,28.56217,31,29,11416.98926,75672.02344,3,5,92.271906,59.697473,9540.662586,7692.584804,255,4072180280,4068997445,255,0.00058,0.000469,0.000111,132,565,1,3924,1,0,5,1,1,3,0,0,1,3,2,0,0
0.018064,tcp,-,FIN,16,18,1540,1644,1826.837939,31,29,639504.0,687776.8125,4,4,1.183267,1.035765,71.71423,2.195511,255,2785872245,644695689,255,0.000575,0.000453,0.000122,96,91,0,0,8,0,10,6,1,6,0,0,0,11,8,0,0
1.263739,tcp,smtp,FIN,54,44,37938,3484,76.756356,31,29,235719.5625,21555.08398,19,8,23.837717,29.376488,1725.009752,53.222902,255,1179754875,3339997989,255,0.000687,0.000544,0.000143,703,79,0,0,1,0,3,1,1,1,0,0,0,1,1,0,0
0.07662,tcp,-,FIN,40,40,2542,19266,1031.062418,31,29,258835.8281,1961367.875,7,13,2.007474,1.952308,0.0,3.867055,255,4168446115,4240154786,255,0.000598,0.000476,0.000122,64,482,0,0,13,0,1,1,1,2,0,0,0,10,2,0,0
0.076893,tcp,-,FIN,68,68,4030,57474,1755.686432,31,29,413145.5313,5891719.5,7,27,1.142955,1.130985,73.283014,2.006148,255,4287496255,23702802,255,0.001266,0.001113,0.000153,59,845,0,0,3,0,2,1,1,2,0,0,0,1,11,0,0
0.762734,tcp,-,FIN,10,6,598,268,19.666096,254,252,5653.347168,2349.442871,2,0,7960.2188,13265.48,788638.264,29366.316,255,2817885728,4014127149,255,0.189052,0.078898,0.110154,60,45,0,0,6,1,5,5,3,6,0,0,0,5,7,0,0
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,6,6,0,1
0.541201,tcp,-,FIN,10,6,490,268,27.716135,254,252,6518.834961,3311.154297,2,1,55.834,87.264398,3109.334558,135.422313,255,105705188,1336710878,255,0.246034,0.104869,0.141165,49,45,0,0,3,1,1,1,1,3,0,0,0,2,3,0,0
1.578707,tcp,-,FIN,234,438,13454,548216,425.031376,31,29,67888.46875,2771711.25,21,197,6.774236,3.619814,2025.942407,1480.603199,255,1943648604,1948235346,255,0.000586,0.000463,0.000123,57,1252,0,0,10,0,4,3,1,8,0,0,0,5,14,0,0
0.004581,tcp,-,FIN,18,18,4528,2456,7640.252903,31,29,7469111.0,4051517.0,7,7,0.251706,0.237294,12.426054,0.315001,255,2761410680,2764467457,255,0.000684,0.000544,0.00014,252,136,0,0,9,0,4,1,1,3,0,0,0,4,6,0,0
0.544243,tcp,-,FIN,10,6,534,268,27.561219,254,252,7070.371582,3292.646973,2,1,58.349,95.021797,3333.818166,141.714625,255,341412313,1025477800,255,0.150343,0.06913,0.081213,53,45,0,0,3,1,4,2,1,3,0,0,0,2,5,0,0
0.001139,udp,dns,CON,2,2,146,178,2633.889242,31,29,512730.4375,625109.6875,0,0,0.006,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,2,1,1,0,0,0,2,1,0,0
9.731616,tcp,-,REQ,4,0,180,0,0.308274,254,0,110.978485,0.0,3,0,3243.872,0.0,4587.5165,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,19,6,14,1,1,19,0,0,0,13,21,0,0
0.52423,tcp,-,FIN,10,6,534,268,28.613395,254,252,7340.289551,3418.346924,2,1,52.170222,90.198398,2713.968493,136.151781,255,3603810192,2744945133,255,0.145161,0.073229,0.071932,53,45,0,0,3,1,2,2,2,3,0,0,0,2,3,0,0
14.663962,ospf,-,INT,42,0,18480,0,2.79597,254,0,9841.814453,0.0,0,0,357.657625,0.0,422.279719,0.0,0,0,0,0,0.0,0.0,0.0,440,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
0.804571,tcp,-,FIN,10,6,2516,268,18.643476,254,252,22521.32031,2227.273926,2,1,89.396778,138.720797,4686.467063,229.184906,255,364151274,568413908,255,0.188834,0.108375,0.080459,252,45,0,0,5,1,1,1,1,3,0,0,0,2,3,0,0
0.433446,tcp,-,FIN,6,6,378,258,25.378018,254,252,5813.873047,3968.199219,0,0,77.837602,30.005,139.680109,39.577207,255,460761131,2819420215,255,0.0,0.0,0.0,63,43,0,0,6,1,3,2,2,5,0,0,0,4,7,0,0
0.315242,tcp,-,FIN,60,62,3598,48918,383.832113,31,29,89810.36719,1221385.5,7,24,5.337,5.158557,335.868553,330.385246,255,1277469169,1422606767,255,0.000695,0.000545,0.00015,60,789,0,0,7,0,1,1,1,1,0,0,0,1,3,0,0
0.00888,tcp,-,FIN,36,38,2334,16290,8220.721063,31,29,2045045.125,14290091.0,7,12,0.2446,0.223703,14.213975,13.003913,255,2167608582,18342523,255,0.000727,0.000592,0.000135,65,429,0,0,11,0,2,1,1,1,0,0,0,5,5,0,0
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60001.104,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
0.427461,tcp,-,FIN,10,6,518,268,35.090921,254,252,8739.978516,4192.195312,2,1,43.852111,69.037797,2403.760945,97.213805,255,1233839965,659488599,255,0.148526,0.082263,0.066263,52,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,0
0.491696,tcp,-,FIN,10,8,534,354,34.574208,254,252,7825.973633,5043.76709,2,1,54.533556,64.44057,3476.069178,127.457602,255,1897177349,3016123623,255,0.100437,0.040604,0.059833,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
1e-06,udp,-,REQ,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,41077.008,0.0,41077.008,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,6,6,3,2,7,0,0,0,3,18,0,0
3.050903,tcp,ssh,FIN,70,60,12472,12716,42.282562,31,29,32237.01172,32790.29297,17,17,44.215987,51.696917,2845.477679,3078.430109,255,278291124,278627396,255,0.000784,0.000628,0.000156,178,212,0,0,1,0,6,1,1,2,0,0,0,3,1,0,0
0.00111,udp,dns,CON,2,2,146,178,2702.702815,31,29,526126.125,641441.4375,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,2,2,1,2,0,0,0,2,3,0,0
5.029716,tcp,-,FIN,70,358,3244,475662,84.895449,62,252,5086.569336,754450.5625,6,177,72.894436,13.961674,4501.538199,1993.728555,255,2122260773,3206694776,255,0.152332,0.033781,0.118551,46,1329,0,0,1,1,2,1,1,1,0,0,0,1,2,0,1
0.068786,tcp,-,FIN,66,68,3926,57474,1933.532911,31,29,449742.6563,6586107.5,7,27,1.069969,1.034197,66.813178,65.554101,255,30997307,43332419,255,0.00066,0.000523,0.000137,59,845,0,0,2,0,1,1,1,1,0,0,0,3,5,0,0
0.076364,tcp,-,FIN,66,68,3926,57474,1741.658302,31,29,405112.3438,5932533.5,7,27,1.157662,1.132298,71.855481,76.779929,255,2841755465,2865856940,255,0.00062,0.000496,0.000124,59,845,0,0,11,0,3,1,1,3,0,0,0,3,9,0,0
1.171524,tcp,http,FIN,358,746,19098,1087890,941.508629,31,29,130052.8125,7418931.0,2,370,3.280712,1.571787,199.293655,114.728442,255,2649632134,2650647524,255,0.000678,0.000539,0.000139,53,1458,1,524288,4,0,3,2,1,2,0,0,1,2,4,0,0
1.281735,tcp,ftp,FIN,52,54,2934,3742,81.920213,31,29,17963.15234,22925.17578,11,15,25.125922,24.174,1974.59032,65.439973,255,2804662527,767024678,255,0.000652,0.00051,0.000142,56,69,0,0,1,0,3,1,1,7,1,1,0,5,1,0,0
0.02203,tcp,-,FIN,40,40,2542,20718,3586.019123,31,29,900227.0,7335815.0,7,13,0.556077,0.549282,38.874898,0.983497,255,174626826,174947815,255,0.000734,0.000597,0.000137,64,518,0,0,8,0,2,1,1,1,0,0,0,6,4,0,0
0.207989,tcp,ftp-data,FIN,14,6,8928,320,91.350982,31,29,318901.4688,10269.77344,4,1,15.999154,41.485199,1551.036889,67.651508,255,3466027321,1332219913,255,0.000561,0.000445,0.000116,638,53,0,0,3,0,6,1,1,4,0,0,0,7,6,0,0
0.553267,tcp,-,FIN,10,6,802,268,27.111684,254,252,10439.80566,3238.942383,2,1,60.001778,88.239398,3156.646241,151.043344,255,1761314183,523198208,255,0.182639,0.112069,0.07057,80,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,0
1.062089,tcp,http,FIN,14,18,1684,10168,29.187762,31,29,11780.55762,72340.45313,3,5,81.669233,62.446118,9126.477502,7990.114897,255,4002821290,1858437693,255,0.000632,0.0005,0.000132,120,565,1,3924,2,0,1,1,1,1,0,0,1,2,2,0,0
0.393456,tcp,-,FIN,28,30,4456,3080,144.87007,31,29,87369.35938,60550.60547,7,7,14.560852,13.548,811.193347,20.609324,255,3276089247,3315619006,255,0.000703,0.000558,0.000145,159,103,0,0,4,0,6,1,1,5,0,0,0,1,5,0,0
6e-06,udp,-,INT,2,0,248,0,166666.6608,254,0,165333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,124,0,0,0,7,2,1,1,1,5,0,0,0,1,5,0,0
0.751828,tcp,pop3,FIN,22,38,1060,30662,78.475394,62,252,10768.41992,317689.6875,7,17,35.801333,19.57527,1797.964405,1371.714106,255,2157790076,2873124716,255,0.061636,0.01338,0.048256,48,807,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
1.000438,tcp,-,FIN,14,14,812,764,26.98818,254,252,6029.359375,5677.513184,4,4,76.956767,71.622922,4471.371992,101.210266,255,1424222852,1572803959,255,0.093414,0.068711,0.024703,58,55,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
0.656866,tcp,ssh,FIN,70,60,12472,12716,196.387082,31,29,149729.1719,152298.9375,17,17,9.519797,11.122,637.166428,0.0,255,166427719,2312104391,255,0.000664,0.000532,0.000132,178,212,0,0,1,0,1,1,1,1,0,0,0,4,1,0,0
0.785309,tcp,-,FIN,10,6,610,268,19.100761,254,252,5592.702637,2281.904297,2,1,83.814889,135.261797,4536.087386,225.898547,255,2998051125,2340642405,255,0.167736,0.108991,0.058745,61,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,0
0.599252,tcp,-,FIN,10,6,2516,268,25.031206,254,252,30237.69727,2990.394775,2,1,66.477111,91.687797,3561.948355,145.1945,255,2612485515,256309011,255,0.280416,0.140806,0.13961,252,45,0,0,2,1,1,1,1,2,0,0,0,13,2,0,0
1.004761,tcp,http,FIN,12,18,1580,10168,28.862586,31,29,11537.07227,76467.9375,3,5,91.310274,59.072591,9528.671869,7675.610033,255,2163518097,14941944,255,0.000675,0.00052,0.000155,132,565,1,3924,2,0,2,1,1,1,0,0,1,4,1,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,18,18,18,25,0,0,0,18,25,0,1
0.123313,udp,-,CON,4,4,568,320,56.766114,31,29,27636.98828,15570.13379,0,0,36.008332,23.663,50.910746,33.460293,0,0,0,0,0.0,0.0,0.0,142,80,0,0,7,0,4,1,1,3,0,0,0,6,15,0,0
1.014984,tcp,http,FIN,14,18,1684,10168,30.542353,31,29,12327.28809,75697.74219,3,5,78.046308,59.67335,8770.200864,7683.124326,255,3353271227,1208852915,255,0.000667,0.000535,0.000132,120,565,1,3924,1,0,1,1,1,1,0,0,1,1,2,0,0
0.519963,tcp,-,FIN,10,6,534,268,28.848205,254,252,7400.526367,3446.398926,2,1,55.769,83.677602,3030.391412,129.208508,255,293762162,2232098254,255,0.230172,0.101572,0.1286,53,45,0,0,3,1,1,1,1,1,0,0,0,2,1,0,0
0.001116,udp,dns,CON,2,2,146,178,2688.172044,31,29,523297.5,637992.8125,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,4,1,1,1,0,0,0,1,5,0,0
0.691082,tcp,-,FIN,10,6,546,268,21.705094,254,252,5695.416504,2593.035156,2,1,73.914111,116.704,3595.143242,149.722484,255,3207107123,990068677,255,0.17792,0.107556,0.070364,55,45,0,0,4,1,1,1,1,3,0,0,0,2,3,0,0
0.524641,tcp,-,FIN,10,6,532,268,28.590981,254,252,7304.04248,3415.669189,2,1,52.898,81.716797,2819.56524,115.356141,255,3981871170,904596862,255,0.190533,0.116054,0.074479,53,45,0,0,5,1,2,1,1,4,0,0,0,1,6,0,0
0.266376,tcp,-,FIN,22,24,1920,4312,168.934145,31,29,55050.00781,124125.3047,6,6,12.668048,11.55487,748.178341,723.415016,255,1340110187,1340386677,255,0.000754,0.000609,0.000145,87,180,0,0,8,0,6,1,1,5,0,0,0,2,8,0,0
0.005304,tcp,ftp-data,FIN,8,12,424,8824,3582.202196,31,29,559577.6875,12200604.0,1,4,0.701143,0.435909,45.227939,23.762405,255,534358869,541021952,255,0.00064,0.000507,0.000133,53,735,0,0,3,0,5,1,1,4,0,0,0,5,3,0,0
1.00473,tcp,http,FIN,12,18,1580,10168,28.863476,31,29,11537.42773,76470.29688,3,4,91.307276,59.068,9528.500283,7674.444264,255,4140625018,1996232287,255,0.000712,0.000571,0.000141,132,565,2,0,2,0,4,2,1,3,0,0,1,2,5,0,0
0.004468,udp,-,CON,4,4,568,312,1566.696499,31,29,762757.375,418979.4063,0,0,1.194333,1.014333,1.679145,1.423877,0,0,0,0,0.0,0.0,0.0,142,78,0,0,5,0,9,1,1,2,0,0,0,5,11,0,0
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.792,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,4,2,4,2,0,0,0,2,4,1,0
0.01697,tcp,-,FIN,48,50,2958,33044,5715.969594,31,29,1365704.25,15266471.0,7,18,0.361,0.33549,0.0,19.487501,255,2521513463,2544587790,255,0.000665,0.000528,0.000137,62,661,0,0,6,0,6,1,1,1,0,0,0,4,12,0,0
0.001725,udp,-,CON,4,4,512,304,4057.971061,31,29,1780869.625,1057391.375,0,0,0.435,0.215667,0.607406,0.299342,0,0,0,0,0.0,0.0,0.0,128,76,0,0,13,0,5,1,1,3,0,0,0,8,6,0,0
0.017599,tcp,-,FIN,16,18,1540,1644,1875.106576,31,29,656400.9375,705949.1875,4,4,1.1506,1.005824,69.611993,2.106121,255,1062506922,1067159011,255,0.000622,0.000499,0.000123,96,91,0,0,5,0,4,4,1,5,0,0,0,9,7,0,0
0.005365,tcp,-,FIN,22,24,1958,2308,8387.697877,31,29,2786952.5,3298415.5,6,6,0.238,0.209913,14.668571,12.568303,255,2821946268,672653521,255,0.00065,0.000528,0.000122,89,96,0,0,5,0,4,1,1,3,0,0,0,3,11,0,0
0.067899,tcp,-,FIN,48,50,2958,33044,1428.592392,31,29,341330.5,3815549.25,7,18,1.437809,1.375204,80.833518,79.444519,255,2075995245,4240894260,255,0.000639,0.000511,0.000128,62,661,0,0,8,0,3,1,1,5,0,0,0,3,11,0,0
0.083631,tcp,-,FIN,16,18,1540,1644,394.590516,31,29,138130.5938,148557.3438,4,4,5.553867,4.793176,398.380482,14.786139,255,1059703902,3248285208,255,0.002347,0.002146,0.000201,96,91,0,0,14,0,5,3,1,3,0,0,0,3,8,0,0
0.115203,tcp,http,FIN,8,10,1040,824,147.565601,31,29,63192.79688,51526.4375,2,2,16.393999,12.743223,964.450186,23.343365,255,4172645076,2024672729,255,0.00066,0.000507,0.000153,130,82,1,83,3,0,1,1,1,1,0,0,1,1,4,0,0
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,5,2,5,5,2,5,0,0,0,6,5,0,0
2.126732,tcp,http,FIN,336,746,17954,1087890,508.291568,31,29,67337.10938,4086765.75,2,370,6.366518,2.854,304.461101,177.421384,255,2973217690,2969965264,255,0.000624,0.000499,0.000125,53,1458,1,524288,1,0,2,1,1,2,0,0,1,2,2,0,0
0.00107,udp,dns,CON,2,2,146,178,2803.738322,31,29,545794.375,665420.5625,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,2,2,0,0
0.04723,tcp,-,FIN,68,70,4014,59460,2900.698614,31,29,669913.1875,9927757.0,7,28,0.710606,0.67758,0.0,39.013044,255,874093913,3033966181,255,0.000583,0.000473,0.00011,59,849,0,0,7,0,1,1,1,2,0,0,0,3,3,0,0
0.005258,tcp,-,FIN,18,18,3960,2456,6656.523405,31,29,5690376.5,3529859.25,7,7,0.291706,0.276235,14.995126,0.360762,255,499887070,502844552,255,0.000697,0.000559,0.000138,220,136,0,0,15,0,3,1,1,6,0,0,0,9,11,0,0
1.113406,tcp,-,FIN,10,6,1506,268,13.472175,254,252,9743.077148,1609.47583,2,1,121.652333,199.650406,7332.481565,356.354031,255,2522655260,4261467421,255,0.16175,0.115151,0.046599,151,45,0,0,2,1,2,1,1,2,0,0,0,1,3,0,0
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,6,6,3,29,0,0,0,6,29,0,1
0.069179,tcp,-,FIN,48,50,2958,32642,1402.159646,31,29,335014.9688,3699388.5,7,18,1.461021,1.400837,0.0,80.833298,255,2862428650,794755817,255,0.000667,0.000534,0.000133,62,653,0,0,8,0,2,1,1,5,0,0,0,4,10,0,0
0.011847,tcp,-,FIN,40,42,2558,23162,6837.174177,31,29,1684814.75,15268676.0,7,14,0.295744,0.27722,17.284513,16.554968,255,2618174151,489266701,255,0.000608,0.000478,0.00013,64,551,0,0,8,0,2,1,1,1,0,0,0,2,2,0,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,13,25,0,0,0,25,25,0,1
0.04282,tcp,-,FIN,96,98,5486,92746,4507.239696,31,29,1014292.438,17150864.0,7,42,0.447305,0.435495,22.999467,22.421571,255,3592906531,3603441119,255,0.00068,0.000573,0.000107,57,946,0,0,13,0,1,1,1,1,0,0,0,5,2,0,0
0.403594,tcp,-,FIN,28,30,5048,3080,141.231044,31,29,96493.01563,59029.62109,7,7,14.936222,13.897,851.211152,21.761486,255,2383731180,2422024045,255,0.00072,0.000576,0.000144,180,103,0,0,10,0,6,1,1,3,0,0,0,10,8,0,0
12.33295,tcp,http,FIN,8,10,1052,824,1.378421,31,29,597.424011,481.312256,2,2,1761.740857,1370.2675,146885.1797,3867.564,255,4276551658,4277632763,255,0.000678,0.000531,0.000147,132,82,1,83,2,0,4,2,1,2,0,0,1,4,4,0,0
1.117983,tcp,http,FIN,12,18,1580,10168,25.939572,31,29,10368.67285,68723.76563,3,5,101.603815,65.731412,9587.955096,7719.61178,255,1179258685,1180861761,255,0.000705,0.000545,0.00016,132,565,1,3924,1,0,3,1,1,1,0,0,1,1,4,0,0
